0,3,8192,144,0.0,-0.0023016962093651144
10,3,90112,1041,0.0,-0.06310316545446128
20,3,172032,1492,-0.017207244466168448,-0.00023046086945975873
30,3,253952,1799,-0.027834074637264283,0.06994152510777932
40,3,335872,2043,0.013270871278876828,0.024608971716799304
50,3,417792,2269,0.016251251414269363,0.04623732974906254
60,3,499712,2481,0.016235184629119936,0.05710076233315829
70,3,581632,2667,0.027958440736203294,0.1142258503808233
80,3,663552,2847,0.03166696028866012,0.33244383021007007
90,3,745472,3036,0.032031464384856545,0.36141014964493545
100,3,827392,3216,0.04694104646762742,0.290601346569285
110,3,909312,3388,-0.613160895144005,0.36691449905304757
120,3,991232,3565,-0.6278213423600689,0.41412962329588543
130,3,1073152,3744,-3.0062219226556923,0.506114140978483
140,3,1155072,3920,0.14353129945787085,0.5421148300078423
150,3,1236992,4094,0.8206613655958129,0.2565933438573806
160,3,1318912,4267,0.8729962993315737,0.5348614878159563
170,3,1400832,4433,0.9854656046058131,0.5150871485220343
180,3,1482752,4600,1.4106339285224674,0.9562866063070021
190,3,1564672,4769,1.5395722276109924,1.3552343605869797
200,3,1646592,4933,1.9295918849682514,1.1767277354485786
210,3,1728512,5095,1.868818749587029,1.2649405536165708
220,3,1810432,5259,4.0693746223374045,2.588168254739391
230,3,1892352,5423,4.078806908608965,2.0925637104011665
240,3,1974272,5587,4.2778417223693594,3.00386404148188
250,3,2056192,5751,4.150200681391133,3.14315048640349
260,3,2138112,5915,4.271949512439469,3.518953576245392
270,3,2220032,6079,4.240016840947942,3.569892318447014
280,3,2301952,6244,4.674598840020801,3.4685939652484663
290,3,2383872,6408,4.848625011438529,4.323549396980804
300,3,2465792,6572,4.870619848994013,3.988514671731317
310,3,2547712,6736,4.6373519111228845,4.918908006460551
320,3,2629632,6900,5.716904284284981,4.423089524519993
330,3,2711552,7064,5.763493114847746,4.945008196398658
340,3,2793472,7228,5.629183619088831,5.072041771960008
350,3,2875392,7392,5.598944308445596,4.931823924563284
360,3,2957312,7555,5.955988868379961,4.87198134624525
370,3,3039232,7719,5.943536361626644,5.119428535082121
380,3,3121152,7883,5.7638410048023925,5.49378079773998
390,3,3203072,8048,6.196401045514306,5.524064930219145
400,3,3284992,8212,6.071808964723957,5.711262391063286
410,3,3366912,8376,6.115191374697265,5.632015449495929
420,3,3448832,8540,6.435046975312079,5.802055373341337
430,3,3530752,8704,6.302737433806355,5.911973304138479
440,3,3612672,8868,6.327422039623406,5.939537136462699
450,3,3694592,9032,6.39986808959023,6.034377198249151
460,3,3776512,9194,6.400333092826915,6.035246596328847
470,3,3858432,9358,6.5462507881430945,6.1168581311594945
480,3,3940352,9522,6.405818979380647,5.970265360961717
490,3,4022272,9686,6.6325297244862895,6.219113949622245
500,3,4104192,9850,6.642820330010328,6.252061733302709
510,3,4186112,10014,6.634205993355053,6.398528912807412
520,3,4268032,10178,6.658084354635325,6.406410647337225
530,3,4349952,10342,6.7089369425773935,6.347954346618188
540,3,4431872,10506,6.748700531903694,6.41623382751032
550,3,4513792,10670,6.635790627536249,6.490881454312197
560,3,4595712,10834,6.661941666155711,6.475673669184507
570,3,4677632,10998,6.720116163638643,6.482055194146189
580,3,4759552,11162,6.6589237932584195,6.4718194665848925
590,3,4841472,11326,6.806377484477341,6.3029200662952265
600,3,4923392,11490,6.683242483343065,6.542380558741459
610,3,5005312,11653,6.899922182538286,6.609969870208109
620,3,5087232,11818,6.766577231806552,6.53537394850257
630,3,5169152,11982,6.938688006656183,6.560873559077896
640,3,5251072,12147,6.822173656609605,6.596135580601755
650,3,5332992,12311,7.060683168203712,6.644437080174589
660,3,5414912,12475,7.006545729861494,6.759288547468114
670,3,5496832,12639,6.923878144458639,6.722189830690842
680,3,5578752,12803,7.072579063406387,6.7967844912657585
690,3,5660672,12967,7.168122517590639,6.748735949096077
700,3,5742592,13131,7.161821081078798,6.785486204408864
710,3,5824512,13293,7.084952762846104,6.824026114739107
720,3,5906432,13457,7.141332199065405,6.896544008350223
730,3,5988352,13621,7.119069826049426,6.920187621592783
740,3,6070272,13785,7.12511234602764,6.796310717498774
750,3,6152192,13949,7.237627517202597,6.916399995258814
760,3,6234112,14113,7.244093569353389,6.980873156847295
770,3,6316032,14277,7.200436297434463,6.999439511283389
780,3,6397952,14441,7.232710826770903,6.990440584830013
790,3,6479872,14605,7.205799867196742,6.899281206234697
800,3,6561792,14769,7.193295995082829,7.030699058113404
810,3,6643712,14933,7.17564281456789,7.0140665647427145
820,3,6725632,15096,7.360899537399618,7.022519788419568
830,3,6807552,15260,7.292504396974744,7.021883417103767
840,3,6889472,15424,7.3926517618316625,7.050000012240668
850,3,6971392,15588,7.197342510262519,7.071415398910601
860,3,7053312,15751,7.3333501534134795,6.914130701800794
870,3,7135232,15915,7.049462411842187,7.144971287475096
880,3,7217152,16079,7.282611687923279,7.120471536993722
890,3,7299072,16243,7.332092098764163,7.119525235495442
900,3,7380992,16407,7.413757542460089,6.996147050431508
910,3,7462912,16571,7.315247604020396,7.073872877628373
920,3,7544832,16735,7.336260847306286,7.20750550499878
930,3,7626752,16899,7.3576566928458575,7.191846805949038
940,3,7708672,17063,7.318696307404629,7.015377391913384
950,3,7790592,17227,7.258393792095419,7.023552083118768
960,3,7872512,17389,7.372643643465695,7.173948136838705
970,3,7954432,17553,7.481061510162315,7.223320073481882
980,3,8036352,17717,7.2954261328487355,7.299020480333963
990,3,8118272,17881,7.458389647433446,7.179186245640819
1000,3,8200192,18045,7.728639886409265,7.264549726826736
