0,2048,4,-0.014930940300105722,0.03412887385675056
10,22528,44,0.002029206853946308,0.18226029988185127
20,43008,84,0.010966964437955085,0.3792792321991859
30,63488,124,0.03067709512472605,0.6005333010327834
40,83968,164,1.336558741367584,1.0775825714699268
50,104448,208,1.70388498722381,1.330842259037207
60,124928,248,1.940038402137922,1.6555934532033725
70,145408,288,1.9642900852018026,1.7095634630279792
80,165888,328,2.1080524879533797,1.83155034823689
90,186368,372,2.589313436134184,1.775218227811911
100,206848,412,2.599086142136897,1.9880204644027315
110,227328,452,2.643095168140046,2.1601916106994086
120,247808,492,2.9111106944515264,2.401809422755872
130,268288,536,3.026700125927542,2.499588545977872
140,288768,576,2.897606058935986,2.6276608663221617
150,309248,616,2.801024255420437,2.6167172867698127
160,329728,656,3.9441437507762402,3.0178416450926155
170,350208,700,3.9938528327212217,3.0110654862963004
180,370688,740,3.3663130206529446,2.9799295058758686
190,391168,780,4.5599772959666796,3.3438436741529634
200,411648,820,4.858215285962826,3.7850845851752597
210,432128,864,5.035545365860189,3.8119340883356805
220,452608,904,5.076572651026209,3.939636931685836
230,473088,944,5.391728658564324,4.531212319183528
240,493568,984,5.42975181374156,4.159350815815868
250,514048,1028,5.70323970440661,4.5996013047201085
260,534528,1068,5.650004952026143,4.709837091801366
270,555008,1108,5.797828128194196,4.67648116669875
280,575488,1148,5.853004659838998,4.70039483526014
290,595968,1188,5.794405941368884,4.909013102341675
300,616448,1232,5.874620940809424,4.91786775008471
310,636928,1272,6.057767844806759,4.668005307878973
320,657408,1312,6.146685568658862,4.509203602389959
330,677888,1352,5.965829602260218,5.077319317151765
340,698368,1396,5.890598898807457,4.995237653089876
350,718848,1436,6.159928035414688,4.886250738003272
360,739328,1476,5.8953869348050745,5.272201143969318
370,759808,1516,6.051205241335059,5.135078621386547
380,780288,1560,6.023792170190206,4.595641715771732
390,800768,1600,6.809037684172654,5.349171385534857
400,821248,1640,7.010345069520995,5.664936121513879
410,841728,1680,6.392394955641802,5.453493991074415
420,862208,1724,6.773370102552039,5.777879718093816
430,882688,1764,6.723325907296092,5.436898460802569
440,903168,1804,7.112081938575582,5.71371457155271
450,923648,1844,6.911611136119427,5.662813672472319
460,944128,1888,6.241193831761847,5.728342098008032
470,964608,1928,7.354968248381154,5.984225412382517
480,985088,1968,7.27480340763738,5.849451695793242
490,1005568,2008,7.042061938341594,6.099304759553933
500,1026048,2052,7.114876732781651,6.090926397244912
510,1046528,2092,7.234642160480199,5.525146108857266
520,1067008,2132,6.44221035444088,6.0224160082239235
530,1087488,2172,6.507322493816361,6.313530131662203
540,1107968,2212,7.2198430254918895,6.026543357015674
550,1128448,2256,6.100382067978992,6.32770586663756
560,1148928,2296,6.491845476494957,5.484335505511381
570,1169408,2336,5.931864069308045,6.427194222999186
580,1189888,2376,6.58933726864531,6.083230696736603
590,1210368,2420,6.823388848906113,6.372679517226187
600,1230848,2460,6.256478195448699,5.773228947990142
610,1251328,2500,5.904532726215226,6.439748733780976
620,1271808,2540,7.684126652071632,6.404400836076365
630,1292288,2584,7.409118593141271,6.15794429489771
640,1312768,2624,7.376516886806321,6.914550106428541
650,1333248,2664,7.00013031894169,6.856324637189251
660,1353728,2704,8.149554817237515,6.413807878112647
670,1374208,2748,7.965592684790813,6.880791631355858
680,1394688,2788,6.608963123790519,6.153529317443168
690,1415168,2828,8.142332976689788,6.994674025588473
700,1435648,2868,7.439311252334305,6.161703521843908
710,1456128,2912,7.5224037862526885,6.611204170683203
720,1476608,2952,6.811054163609182,5.990611944727476
730,1497088,2992,6.981423547783547,6.548737779820162
740,1517568,3032,7.5637612068011855,6.965164556881708
750,1538048,3076,7.142592924676389,6.985891752550065
760,1558528,3116,6.803971185832876,6.4510407220413954
770,1579008,3156,7.1609182251744965,6.892471649700385
780,1599488,3196,8.214914088592193,6.4261403437033255
790,1619968,3236,8.144290127374065,6.66862917043273
800,1640448,3280,7.731926934523679,6.848210030158157
810,1660928,3320,8.11184587200354,5.898720039177451
820,1681408,3360,8.404555379642868,6.43458475970999
830,1701888,3400,8.305970356888531,7.067893214776322
840,1722368,3444,8.218406465394262,7.2372621877126475
850,1742848,3484,8.006200374207154,6.852733862570344
860,1763328,3524,8.110886798537951,7.413767373602842
870,1783808,3564,7.837710720517359,6.5904148901728234
880,1804288,3608,7.2845296377888005,6.937699964712604
890,1824768,3648,8.10358867875395,7.329634794740454
900,1845248,3688,8.828497982419956,7.61482214742022
910,1865728,3728,8.457946154033165,7.575528998847598
920,1886208,3772,8.625020209894817,7.488305379450878
930,1906688,3812,8.297400245620022,6.696533994997108
940,1927168,3852,8.670635243084732,7.316554270844061
950,1947648,3892,8.011127319556458,7.57405545085822
960,1968128,3936,7.5519288276454635,7.419017206958131
970,1988608,3976,7.650236324662903,6.042591683459058
980,2009088,4016,8.604278800703172,7.915810846991735
990,2029568,4056,8.47994198886886,7.897934102658226
1000,2050048,4100,9.222605093992325,7.933621073885395
