0,7,8192,16,0.2445909450241132,0.2508940690240006
10,7,90112,180,0.003790730222677424,0.4402198120956786
20,7,172032,344,0.10358327611824211,0.8349174691780616
30,7,253952,504,0.17300810639522754,1.039379717259401
40,7,335872,668,1.4537175279504184,1.269714797769614
50,7,417792,832,0.08822623716908931,1.4656562759944083
60,7,499712,996,2.1405928909435836,1.9206656221952119
70,7,581632,1160,0.050953934232046,2.3395777968979155
80,7,663552,1324,0.05809178320337435,2.7890395632167686
90,7,745472,1488,5.21501615668077,3.291158055284117
100,7,827392,1652,6.5644648346017975,4.652465525929206
110,7,909312,1816,8.180809787691182,5.591258701671306
120,7,991232,1981,8.618820924615214,6.349600830860517
130,7,1073152,2145,9.273268933209456,7.095790269006012
140,7,1155072,2309,9.561050425047922,7.28445766982519
150,7,1236992,2474,9.954267526081377,7.5126964139559576
160,7,1318912,2639,10.16158343677467,8.306554310259331
170,7,1400832,2803,10.129444755729647,8.633003020554748
180,7,1482752,2967,6.315607776935215,9.019506618340237
190,7,1564672,3131,9.079427702098997,9.304410418340147
200,7,1646592,3295,6.422012946689972,9.059369032112572
210,7,1728512,3459,5.840167684009045,9.677493874813173
220,7,1810432,3623,8.77881244650167,9.652441849017722
230,7,1892352,3787,9.69231934198167,10.059277476247592
240,7,1974272,3952,8.336998081591597,10.073500517848428
250,7,2056192,4116,2.7515532003421472,10.196248321416329
260,7,2138112,4280,9.334677168063177,10.192216046208411
270,7,2220032,4444,10.931166577117722,10.19324685585254
280,7,2301952,4605,10.61629185444335,10.544677443437347
290,7,2383872,4769,11.024381065106246,10.684421427221658
300,7,2465792,4933,11.356398155922617,10.830720916690854
310,7,2547712,5097,6.449466689091594,10.35805186853419
320,7,2629632,5260,11.750955640098432,11.357356844298474
330,7,2711552,5424,12.84166013754313,11.462661675337257
340,7,2793472,5588,12.830288624520353,11.126893948417544
350,7,2875392,5753,12.833747043755054,11.739115043785429
360,7,2957312,5917,12.827771490357724,11.710643821298921
370,7,3039232,6081,12.83683404899909,11.81159197624323
380,7,3121152,6246,12.826755632961149,11.083257319946759
390,7,3203072,6410,12.81734181942928,11.394119966038888
400,7,3284992,6575,12.806152037336378,11.183569332564065
410,7,3366912,6739,12.817475219612158,11.375723601827321
420,7,3448832,6903,12.84725948432581,10.622844497593002
430,7,3530752,7068,12.820199379645794,10.99887105053543
440,7,3612672,7232,12.818674143359438,10.884502234439715
450,7,3694592,7397,12.839573456895591,11.162842603165567
460,7,3776512,7561,12.83651030157714,11.194758254501615
470,7,3858432,7725,12.81930461166949,10.99955947961264
480,7,3940352,7890,12.8303755917551,11.394497163406799
490,7,4022272,8054,12.841793413723048,11.017743670753726
500,7,4104192,8218,12.838559799888126,11.430585522776376
510,7,4186112,8382,12.810729523823179,11.208770990006071
520,7,4268032,8547,12.84558684494203,11.258445529116328
530,7,4349952,8711,12.812064581132088,11.383961659232487
540,7,4431872,8875,11.673817993330356,10.716113854290574
550,7,4513792,9039,12.819818649822109,11.562914293074149
560,7,4595712,9203,10.730419954039318,11.402950919506367
570,7,4677632,9367,12.845437600380057,10.953774660930442
580,7,4759552,9531,12.83364855321913,10.888132878266195
590,7,4841472,9695,11.19699781439056,11.390274407718422
600,7,4923392,9860,12.825574228700564,11.334463185988112
610,7,5005312,10027,12.836259788539236,11.376156318553797
620,7,5087232,10190,12.833393853268563,11.699156594623796
630,7,5169152,10355,12.837766567235953,10.042696813636109
640,7,5251072,10525,12.84791415024712,10.263495269950218
650,7,5332992,10690,12.851297583754333,11.63004207715008
660,7,5414912,10854,12.848069276575899,11.793778220939185
670,7,5496832,11018,12.837034539814596,11.513547559943424
680,7,5578752,11182,12.820801114658035,11.410159172863072
690,7,5660672,11346,12.854277747567277,11.474540841416744
700,7,5742592,11511,11.772079616575194,10.09200741442257
710,7,5824512,11677,12.831020432927208,11.22475329443511
720,7,5906432,11845,12.824218012119491,11.461349178752082
730,7,5988352,12010,12.831520955107845,11.428890668652649
740,7,6070272,12175,10.228356669966804,11.271594598550724
750,7,6152192,12340,11.738308778717013,11.410005998021784
760,7,6234112,12504,12.824631905003098,10.752762633211255
770,7,6316032,12669,12.848028373709372,11.481886579784245
780,7,6397952,12834,12.837339665071735,11.256287679414953
790,7,6479872,12998,12.841629441790811,11.38699517334927
800,7,6561792,13162,12.833509743797142,11.348391482055641
810,7,6643712,13326,11.567560277016955,11.014829005361758
820,7,6725632,13490,12.844394802158947,11.25394722146411
830,7,6807552,13654,11.824487087473845,10.831953686833002
840,7,6889472,13819,12.841453718980748,11.35264102258613
850,7,6971392,13984,12.825511031232185,11.509551723963842
860,7,7053312,14149,12.82534667180364,11.624712475518727
870,7,7135232,14313,12.81883995756518,11.575014426893818
880,7,7217152,14478,12.837931376774248,10.636746239355116
890,7,7299072,14642,12.8349825320262,11.407239794117178
900,7,7380992,14806,12.832876829130985,11.15466464164703
910,7,7462912,14971,12.837408402392628,10.948782700943713
920,7,7544832,15135,12.822731928799135,11.265751481828387
930,7,7626752,15300,12.825704056021387,11.58525315628502
940,7,7708672,15465,12.821427160257794,10.985979420669967
950,7,7790592,15628,12.836985778895233,10.429779933778114
960,7,7872512,15792,12.838010764800506,11.577239532194909
970,7,7954432,15955,12.817959325208754,11.617999213689068
980,7,8036352,16119,12.843528540169197,11.100470012723456
990,7,8118272,16284,12.832106622616694,11.410585976543905
1000,7,8200192,16447,12.827205092552783,9.949883635451542
