0,2048,4,-0.029061901518986744,0.05824985252306994
10,22528,44,-0.030885420502932637,0.04703913408122261
20,43008,84,-0.034922289571791276,0.12158192896117788
30,63488,124,0.002213683448292647,0.13923544939530355
40,83968,164,0.019430615980146893,0.14673444879674502
50,104448,208,0.006002815563440955,0.12854941822276134
60,124928,248,0.006040178761750115,0.18798099941292615
70,145408,288,0.026592167322925575,0.1765463047102192
80,165888,328,0.01938092084934695,0.21896173157152027
90,186368,372,0.010262576360887399,0.172984205909344
100,206848,412,0.0034955916700264433,0.1608953037177588
110,227328,452,0.00905020741168644,0.23024422050155718
120,247808,492,0.02420555682804143,0.2161342721007883
130,268288,536,0.022051620527089144,0.25053469584640575
140,288768,576,0.022865862703376094,0.23386836458024712
150,309248,616,0.011866950261314513,0.20101050948182325
160,329728,656,0.013552934068770062,0.22029046836086924
170,350208,700,0.029720217315979014,0.24513613000744083
180,370688,740,0.029602307153073215,0.2700459822727674
190,391168,780,0.051693541981861935,0.26713534083158236
200,411648,820,0.05068010526765543,0.3026170000896807
210,432128,864,0.05341675671335794,0.3204805892215088
220,452608,904,0.055272595871514285,0.36655117560841205
230,473088,944,0.05243302069599376,0.35910509648178707
240,493568,984,0.05299417270605761,0.37019422221670684
250,514048,1028,0.059649123302545126,0.3747200156322627
260,534528,1068,0.056177151808298575,0.4085949421742073
270,555008,1108,0.050424011463778895,0.4801980180147381
280,575488,1148,-0.010257042010293926,0.4508454732752315
290,595968,1188,-0.014617329545887736,0.5397715155893507
300,616448,1232,0.0011333997820892061,0.6000423250343385
310,636928,1272,0.057676744169647465,0.6318949755046852
320,657408,1312,0.01982804748701683,0.6885459260363852
330,677888,1352,0.04986635130053524,0.730039375549206
340,698368,1396,0.2676690852406929,0.7834903803690836
350,718848,1436,0.05679817978732499,0.8732479335491419
360,739328,1476,0.056564981254007385,0.9900990590695642
370,759808,1516,1.3706036612511991,0.9578326520265842
380,780288,1560,1.6002889932275086,1.116122621952337
390,800768,1600,1.5975923709605666,0.9526915812986301
400,821248,1640,1.8054544171038045,1.2508806110199677
410,841728,1680,0.04541822384100508,1.225614022485156
420,862208,1724,1.998933647546525,1.2708453339806234
430,882688,1764,2.057535780316744,1.4737082212398736
440,903168,1804,2.164016145595094,1.3318228399428498
450,923648,1844,2.0382638191454663,1.4884617396953392
460,944128,1888,1.813823699479714,1.6635699240836037
470,964608,1928,2.2255211794832346,1.486515986907422
480,985088,1968,2.433276688541724,1.7656958544711638
490,1005568,2008,2.507873351481559,1.8607306162295294
500,1026048,2052,2.569577208237089,1.7351765519897913
510,1046528,2092,0.009879929151573819,1.7391539091928927
520,1067008,2132,2.444816867418319,1.4031068213939748
530,1087488,2172,2.553728773431283,1.620148364087962
540,1107968,2212,0.08463196456315936,1.6763943120838867
550,1128448,2256,2.9868937212127973,1.9214570780624218
560,1148928,2296,2.855905337438553,2.1353323949928535
570,1169408,2336,3.0709762668311296,2.107797098627521
580,1189888,2376,2.823039911743333,2.1690812664172707
590,1210368,2420,3.256259630993521,2.1762872004639497
600,1230848,2460,3.095587088105528,2.0479566552221167
610,1251328,2500,3.4547528546296014,2.373701480082711
620,1271808,2540,3.422243111251555,2.1038116290082973
630,1292288,2584,3.3707769091434336,2.6156682690545607
640,1312768,2624,3.5264268270442254,2.3905338113733867
650,1333248,2664,3.4467321171313907,2.6095777620172584
660,1353728,2704,3.4275741826884913,2.5312796511803515
670,1374208,2748,3.3745429065017567,2.5612252905386987
680,1394688,2788,3.922441923652372,2.60451000829454
690,1415168,2828,3.8001823318988275,2.635393821946835
700,1435648,2868,3.806850524397364,2.4090804082809014
710,1456128,2912,3.629542433342714,2.5814647808421474
720,1476608,2952,3.7979608451310627,2.9920019855256865
730,1497088,2992,3.835158824524313,2.4407898742122947
740,1517568,3032,3.769536092225,2.585259500338867
750,1538048,3076,3.8056442940685646,2.954525140015358
760,1558528,3116,3.8354360841717376,2.4065427635353984
770,1579008,3156,3.837903238845116,2.9080370315328854
780,1599488,3196,3.8065610116596864,2.3573511952402377
790,1619968,3236,3.7494666647084682,2.9832191604175486
800,1640448,3280,3.0717580644549902,2.72156176992806
810,1660928,3320,2.9418333067691047,2.4695284551968237
820,1681408,3360,1.5026373502489965,2.7883255321057847
830,1701888,3400,3.9268923179387465,2.704263532239119
840,1722368,3444,2.784953897033298,2.8188353966471973
850,1742848,3484,3.903191220715535,2.6411866468304286
860,1763328,3524,1.5733654842717935,2.8728648364585445
870,1783808,3564,3.900492303776882,2.6383801033960474
880,1804288,3608,3.9197648459129932,2.7566762648452174
890,1824768,3648,4.068506177501878,2.9288888547121936
900,1845248,3688,3.142702113365721,2.172942676011731
910,1865728,3728,3.977817855395626,2.6959052075108585
920,1886208,3772,3.6542100539193814,3.0245871652965572
930,1906688,3812,2.8665830507491252,2.4260866010746804
940,1927168,3852,3.8695934907624707,2.469634484494417
950,1947648,3892,3.98526552649285,2.622651673621437
960,1968128,3936,4.103005257537859,3.081588385212295
970,1988608,3976,3.9663900935798444,3.0728709414413737
980,2009088,4016,3.674213608018587,2.895548984586334
990,2029568,4056,4.030862228965094,3.010558852879298
1000,2050048,4100,4.025898262426029,3.0930562384445053
