0,5,8192,12,-0.04907834170502845,0.9148301453056998
10,5,90112,148,0.6654895109462237,1.036481948683007
20,5,172032,284,1.048752980993318,1.1262549354128988
30,5,253952,420,1.021494343174645,0.8499090767839419
40,5,335872,556,0.7387409876343495,1.0129111446636272
50,5,417792,696,0.6687978350219727,1.2395185996057005
60,5,499712,832,0.9456622842133618,1.4399964032549302
70,5,581632,968,0.815651172943933,1.3281573048899524
80,5,663552,1104,2.032385616882269,1.2329883140225493
90,5,745472,1240,1.244378840573057,1.6168665738626422
100,5,827392,1376,0.6509432655041905,1.494884696843778
110,5,909312,1512,0.6441058179007654,1.4821368219009892
120,5,991232,1652,0.7557584551743558,1.4648016810194957
130,5,1073152,1788,1.2694283217967213,1.9379828132326338
140,5,1155072,1924,0.7237601274201051,1.6072630536219434
150,5,1236992,2060,1.2235868858972947,1.7133874974702359
160,5,1318912,2196,2.902301604039638,1.8312796788229702
170,5,1400832,2332,1.018097732484394,1.81674097863016
180,5,1482752,2468,1.022131157491137,1.5764436738110552
190,5,1564672,2604,2.073110168842942,2.2142052268180437
200,5,1646592,2744,1.2771269272578465,1.729942156311698
210,5,1728512,2880,3.8953862321991206,1.7165707431025026
220,5,1810432,3016,0.5032587206113283,1.980856606700796
230,5,1892352,3152,1.0324918763652864,1.7589393909949742
240,5,1974272,3288,0.5643898538940156,1.3785240124997091
250,5,2056192,3424,1.0106101475581344,2.41557272329012
260,5,2138112,3560,0.9041125800522163,1.7318346611113806
270,5,2220032,3700,0.9572546958803221,1.977415046338963
280,5,2301952,3836,1.1069743271722015,2.0936694271155423
290,5,2383872,3972,1.2650025450989961,2.312880391091272
300,5,2465792,4108,1.7711228490233482,2.112674244088534
310,5,2547712,4244,1.127715421563522,2.2941250816796392
320,5,2629632,4380,2.8427803136033725,1.9606121199257065
330,5,2711552,4516,0.6423653766414468,1.6970838235103762
340,5,2793472,4652,2.1524962059143573,2.5441286602963196
350,5,2875392,4792,2.9595640918672803,2.1478343057875824
360,5,2957312,4928,2.0071420366823096,2.2866228806185163
370,5,3039232,5064,0.7789590238446524,2.3605793214711333
380,5,3121152,5200,1.094050466195341,1.9118365380597826
390,5,3203072,5336,4.282121146896635,2.1631240233210036
400,5,3284992,5472,0.7859331199970072,1.521323219006203
410,5,3366912,5608,3.7237025281964278,2.549938312018207
420,5,3448832,5748,1.0345339749005176,2.277616819355674
430,5,3530752,5884,1.2861946136939653,2.281673983129889
440,5,3612672,6020,2.2080653854500096,2.5937134127445765
450,5,3694592,6156,2.2124618305520527,1.9194764786134548
460,5,3776512,6292,1.9366790922876724,2.00135805604014
470,5,3858432,6428,2.0614348704926377,2.5861383822549326
480,5,3940352,6564,2.9004030719882823,2.4579805546152658
490,5,4022272,6700,3.757406335411707,2.2888134136805744
500,5,4104192,6840,3.655847653958494,1.9416223191940467
510,5,4186112,6976,1.2480531112521323,2.057549065240136
520,5,4268032,7112,2.1369622367663355,1.8297353083379861
530,5,4349952,7248,1.214055508617119,2.8189499431952916
540,5,4431872,7384,2.959149100434074,2.116295172238612
550,5,4513792,7520,2.2598976731046068,2.4909548935221806
560,5,4595712,7656,0.7807861407724934,1.8457774371312712
570,5,4677632,7796,2.71459609760143,1.759242700601551
580,5,4759552,7932,3.6564217752727437,2.669983840144565
590,5,4841472,8068,2.493738020121703,2.029843760129055
600,5,4923392,8204,1.862227549254123,2.3606799842720223
610,5,5005312,8340,3.738670381620016,2.1797311797958487
620,5,5087232,8476,2.2140518627119823,2.4789177617162315
630,5,5169152,8612,2.7328050291175647,2.7616159760288403
640,5,5251072,8748,3.9032421609051053,2.079841559075808
650,5,5332992,8888,3.362748969159533,2.5174842275383504
660,5,5414912,9024,3.5055439537810393,2.565782477289704
670,5,5496832,9160,3.8282336746602836,2.335577474483074
680,5,5578752,9296,2.9230303952055086,2.231619788940302
690,5,5660672,9432,3.8840683531061337,2.1447168008639
700,5,5742592,9568,2.952397787679675,2.4701160884084516
710,5,5824512,9704,5.473995832838251,2.4415797487927775
720,5,5906432,9844,3.588304630318215,2.1429132434634863
730,5,5988352,9980,2.1476893391829415,2.8679502170717988
740,5,6070272,10116,2.252038148561851,3.2918302208932837
750,5,6152192,10253,5.164184169187879,2.666204507899064
760,5,6234112,10389,2.1463580169248764,2.7027048784041794
770,5,6316032,10525,3.567798200753742,3.155737328263136
780,5,6397952,10661,3.5581215277685216,2.852998520377428
790,5,6479872,10797,4.673401347187854,2.841258173642445
800,5,6561792,10937,2.019015762216714,3.8408457458932843
810,5,6643712,11073,2.2753889272830494,3.34901152288395
820,5,6725632,11209,2.7675482135599094,3.543377002637687
830,5,6807552,11345,2.1252629829173806,3.5087875899325986
840,5,6889472,11481,2.27253817406039,3.3437127809856344
850,5,6971392,11617,2.230050670299625,3.546519234391231
860,5,7053312,11753,2.89762558435356,3.1608270349058314
870,5,7135232,11893,4.901504498899268,3.1396793184749745
880,5,7217152,12029,2.727468137383716,3.267350560617382
890,5,7299072,12165,2.242643104232549,3.480433784878815
900,5,7380992,12301,0.3598928745704677,3.1899056774053434
910,5,7462912,12437,3.712459424803503,3.7174398901963563
920,5,7544832,12573,2.172077405207622,3.0110930111503533
930,5,7626752,12709,2.3221662812934377,3.0276307387825385
940,5,7708672,12845,3.5071225396387382,4.147201609301877
950,5,7790592,12985,2.5059897879671423,4.2642641684504285
960,5,7872512,13121,4.2440398183175128,3.110918821986222
970,5,7954432,13257,4.535295951295784,2.9457268622329407
980,5,8036352,13393,4.096838044646208,3.273285394799379
990,5,8118272,13529,4.0290222188336657,3.304169859189938
1000,5,8200192,13665,4.0337259323049484,3.327889964223781
